txn_id,customer_id,store_id,sku_category,txn_type,amount_paid,timestamp
TXN-101262,CUST-10225,STR-002,Paint,Purchase,$104.82,2026-02-16 15:10:06
TXN-101263,CUST-10898,STR-003,Garden,purch,66.98,2026-02-10 23:10:06
TXN-101264,CUST-10832,STR-003,Paint,purch,138.57,2026-03-04 22:10:06
TXN-101265,CUST-10765,STR-004,Paint,purch,65.39,2026-02-21 16:10:06
TXN-101266,CUST-10587,STR-002,Paint,PURCHASE,87.45,2026-02-03 11:10:06
TXN-101267,CUST-10498,STR-001,Garden,Purchase,$137.55,2026-03-04 01:10:06
TXN-101268,CUST-10814,STR-002,Paint,Purchase,141.76,2026-02-19 01:10:06
TXN-101269,CUST-10103,STR-004,Hardware,Purchase,29.88,2026-02-22 00:10:06
TXN-101270,CUST-10314,STR-004,Paint,purch,124.02,2026-02-22 21:10:06
TXN-101271,CUST-10346,STR-004,Garden,purch,140.07,2026-02-27 12:10:06
TXN-101272,,STR-003,Hardware,PURCHASE,$35.88,2026-02-16 21:10:06
TXN-101273,CUST-10580,STR-004,Paint,purch,15.75,2026-02-03 12:10:06
TXN-101274,CUST-10827,STR-001,Hardware,purch,$83.86,2026-02-20 05:10:06
TXN-101275,CUST-10507,STR-001,Paint,Purchase,83.13,2026-02-25 17:10:06
TXN-101276,CUST-10241,STR-001,Hardware,purch,32.96,2026-02-20 07:10:06
TXN-101277,CUST-10832,STR-003,Hardware,purch,$64.59,2026-02-14 02:10:06
TXN-101278,CUST-10723,STR-004,Hardware,Purchase,127.08,2026-02-22 18:10:06
TXN-101279,CUST-10154,STR-004,Paint,purch,26.86,2026-02-28 04:10:06
TXN-101280,CUST-10213,STR-002,Paint,Purchase,62.32,2026-02-17 01:10:06
TXN-101281,CUST-10079,STR-003,Garden,Purchase,69.69,2026-02-17 06:10:06
TXN-101282,CUST-10833,STR-003,Garden,purch,82.15,2026-02-22 05:10:06
TXN-101283,CUST-10993,STR-001,Lumber,PURCHASE,99.97,2026-02-22 11:10:06
TXN-101284,CUST-10380,STR-004,Paint,PURCHASE,135.61,2026-02-05 18:10:06
TXN-101285,CUST-10468,STR-001,Paint,Return,111.5,2026-02-23 15:10:06
TXN-101286,CUST-10700,STR-002,Hardware,purch,$123.97,2026-02-19 10:10:06
TXN-101287,,STR-001,Hardware,purch,56.31,2026-02-23 05:10:06
TXN-101288,CUST-10582,STR-004,Garden,purch,90.48,2026-02-28 22:10:06
TXN-101289,CUST-10512,STR-002,Lumber,PURCHASE,75.41,2026-03-04 08:10:06
TXN-101290,CUST-10917,STR-002,Hardware,Purchase,116.92,2026-02-04 21:10:06
TXN-101291,CUST-10454,STR-001,Lumber,purch,66.66,2026-02-27 04:10:06
TXN-101292,CUST-10173,STR-001,Hardware,PURCHASE,$30.92,2026-02-20 11:10:06
TXN-101293,CUST-10964,STR-001,Hardware,Purchase,135.45,2026-02-08 05:10:06
TXN-101294,CUST-10569,STR-002,Paint,Purchase,33.23,2026-02-18 03:10:06
TXN-101295,CUST-10927,STR-002,Hardware,Purchase,76.11,2026-02-18 09:10:06
TXN-101296,CUST-10092,STR-004,Garden,Purchase,48.77,2026-03-04 09:10:06
TXN-101297,CUST-10543,STR-003,Hardware,PURCHASE,69.78,2026-02-18 19:10:06
TXN-101298,CUST-10100,STR-001,Garden,purch,$69.12,2026-02-17 05:10:06
TXN-101299,CUST-10290,STR-003,Lumber,purch,$90.36,2026-02-14 01:10:06
TXN-101300,CUST-10429,STR-003,Paint,PURCHASE,$129.92,2026-03-02 03:10:06
TXN-101301,CUST-10261,STR-002,Paint,PURCHASE,91.28,2026-02-09 14:10:06
TXN-101302,CUST-10478,STR-003,Garden,PURCHASE,123.07,2026-02-06 18:10:06
TXN-101303,CUST-10301,STR-002,Garden,Purchase,$115.24,2026-02-25 21:10:06
TXN-101304,CUST-10388,STR-001,Paint,PURCHASE,$45.13,2026-02-05 23:10:06
TXN-101305,CUST-10017,STR-001,Paint,Purchase,15.43,2026-02-24 15:10:06
TXN-101306,CUST-10705,STR-001,Lumber,Purchase,74.96,2026-02-16 01:10:06
TXN-101307,CUST-10495,STR-003,Lumber,Purchase,145.4,2026-02-17 08:10:06
TXN-101308,CUST-10410,STR-004,Lumber,PURCHASE,141.13,2026-02-27 22:10:06
TXN-101309,CUST-10678,STR-003,Garden,purch,90.43,2026-03-03 20:10:06
TXN-101310,CUST-10629,STR-001,Paint,purch,59.02,2026-02-08 21:10:06
TXN-101311,CUST-10143,STR-001,Garden,PURCHASE,$29.33,2026-02-23 07:10:06
TXN-101312,CUST-10641,STR-004,Hardware,Return,123.57,2026-02-09 09:10:06
TXN-101313,CUST-10854,STR-003,Garden,Purchase,148.41,2026-02-05 12:10:06
TXN-101314,CUST-10365,STR-001,Garden,PURCHASE,148.19,2026-02-08 16:10:06
TXN-101315,CUST-10015,STR-001,Hardware,PURCHASE,144.19,2026-02-24 14:10:06
TXN-101316,CUST-10540,STR-003,Lumber,Purchase,132.3,2026-02-09 19:10:06
TXN-101317,CUST-10114,STR-004,Lumber,Purchase,17.83,2026-02-06 02:10:06
TXN-101318,CUST-10182,STR-003,Hardware,purch,$55.26,2026-03-01 20:10:06
TXN-101319,CUST-10559,STR-003,Paint,PURCHASE,$90.76,2026-02-21 08:10:06
TXN-101320,CUST-10848,STR-003,Hardware,PURCHASE,$97.04,2026-03-02 12:10:06
TXN-101321,CUST-10618,STR-002,Garden,Purchase,57.69,2026-02-07 13:10:06
TXN-101322,CUST-10368,STR-003,Lumber,purch,$122.24,2026-02-25 06:10:06
TXN-101323,CUST-10472,STR-001,Paint,PURCHASE,$71.0,2026-02-09 12:10:06
TXN-101324,CUST-10930,STR-004,Hardware,Purchase,51.28,2026-02-19 01:10:06
TXN-101325,CUST-10974,STR-002,Paint,Purchase,108.29,2026-02-19 03:10:06
TXN-101326,CUST-10251,STR-004,Hardware,purch,110.32,2026-02-15 16:10:06
TXN-101327,CUST-10375,STR-003,Hardware,purch,127.55,2026-02-08 03:10:06
TXN-101328,CUST-10712,STR-002,Lumber,Purchase,102.25,2026-03-01 01:10:06
TXN-101329,CUST-10414,STR-004,Hardware,PURCHASE,118.0,2026-02-15 02:10:06
TXN-101330,CUST-10757,STR-002,Lumber,PURCHASE,97.61,2026-02-26 17:10:06
TXN-101331,CUST-10408,STR-004,Hardware,PURCHASE,116.8,2026-02-13 05:10:06
TXN-101332,CUST-10336,STR-003,Garden,purch,116.63,2026-02-10 05:10:06
TXN-101333,CUST-10580,STR-001,Paint,purch,$45.53,2026-02-08 15:10:06
TXN-101334,CUST-10658,STR-001,Paint,PURCHASE,$39.3,2026-02-14 02:10:06
TXN-101335,CUST-10916,STR-004,Lumber,purch,137.07,2026-02-09 02:10:06
TXN-101336,CUST-10579,STR-004,Paint,purch,39.1,2026-02-10 03:10:06
TXN-101337,CUST-10781,STR-004,Lumber,purch,58.97,2026-02-04 20:10:06
TXN-101338,CUST-10281,STR-003,Garden,Purchase,$14.34,2026-02-05 21:10:06
TXN-101339,CUST-10992,STR-003,Garden,Purchase,89.39,2026-02-22 06:10:06
TXN-101340,CUST-10023,STR-002,Hardware,Purchase,120.1,2026-02-04 18:10:06
TXN-101341,CUST-10073,STR-001,Lumber,Purchase,144.68,2026-02-08 23:10:06
TXN-101342,CUST-10740,STR-001,Hardware,Purchase,38.04,2026-02-05 01:10:06
TXN-101343,CUST-10110,STR-004,Paint,Purchase,15.48,2026-02-07 08:10:06
TXN-101344,CUST-10396,STR-004,Lumber,PURCHASE,48.1,2026-02-17 09:10:06
TXN-101345,CUST-10357,STR-002,Garden,PURCHASE,26.15,2026-02-10 04:10:06
TXN-101346,CUST-10972,STR-001,Garden,purch,145.17,2026-02-25 14:10:06
TXN-101347,CUST-10383,STR-003,Paint,purch,28.27,2026-02-18 14:10:06
TXN-101348,CUST-10465,STR-004,Hardware,purch,142.73,2026-02-08 20:10:06
TXN-101349,CUST-10769,STR-001,Hardware,purch,121.35,2026-02-05 01:10:06
TXN-101350,CUST-10665,STR-003,Hardware,Purchase,118.82,2026-02-07 17:10:06
TXN-101351,CUST-10563,STR-003,Hardware,PURCHASE,$73.39,2026-02-17 05:10:06
TXN-101352,CUST-10225,STR-002,Garden,PURCHASE,99.11,2026-02-20 14:10:06
TXN-101353,CUST-10725,STR-004,Lumber,purch,$25.94,2026-02-09 04:10:06
TXN-101354,CUST-10513,STR-003,Garden,PURCHASE,120.72,2026-02-11 08:10:06
TXN-101355,CUST-10765,STR-002,Garden,Purchase,88.43,2026-02-07 06:10:06
TXN-101356,CUST-10603,STR-001,Lumber,PURCHASE,$52.25,2026-02-25 02:10:06
TXN-101357,CUST-10325,STR-003,Garden,Purchase,144.78,2026-02-24 17:10:06
TXN-101358,CUST-10455,STR-004,Garden,Purchase,128.48,2026-02-28 11:10:06
TXN-101359,CUST-10032,STR-001,Garden,Purchase,$43.28,2026-02-21 10:10:06
TXN-101360,CUST-10073,STR-004,Garden,purch,46.91,2026-02-24 09:10:06
TXN-101361,CUST-10365,STR-004,Lumber,purch,$121.25,2026-03-01 16:10:06
TXN-101362,CUST-10392,STR-003,Garden,Purchase,$129.6,2026-03-02 03:10:06
TXN-101363,CUST-10748,STR-002,Garden,PURCHASE,18.07,2026-03-03 12:10:06
TXN-101364,CUST-10238,STR-002,Lumber,Purchase,129.22,2026-02-14 08:10:06
TXN-101365,CUST-10928,STR-003,Lumber,Purchase,29.72,2026-02-13 21:10:06
TXN-101366,CUST-10508,STR-004,Paint,PURCHASE,147.01,2026-02-27 21:10:06
TXN-101367,CUST-10836,STR-001,Garden,PURCHASE,$111.63,2026-02-16 03:10:06
TXN-101368,CUST-10394,STR-003,Lumber,PURCHASE,$15.65,2026-02-23 19:10:06
TXN-101369,CUST-10575,STR-004,Hardware,Purchase,76.13,2026-02-06 09:10:06
TXN-101370,CUST-10144,STR-001,Paint,purch,58.31,2026-02-15 18:10:06
TXN-101371,CUST-10933,STR-001,Hardware,Purchase,41.52,2026-03-02 12:10:06
TXN-101372,CUST-10258,STR-004,Lumber,purch,44.47,2026-02-09 19:10:06
TXN-101373,CUST-10581,STR-004,Garden,Purchase,127.34,2026-02-05 22:10:06
TXN-101374,CUST-10154,STR-003,Hardware,Purchase,34.69,2026-02-21 10:10:06
TXN-101375,CUST-10535,STR-004,Hardware,purch,71.35,2026-02-25 02:10:06
TXN-101376,CUST-10586,STR-002,Garden,ret,$41.14,2026-02-05 14:10:06
TXN-101377,CUST-10334,STR-004,Paint,Purchase,$76.85,2026-03-03 05:10:06
TXN-101378,CUST-10771,STR-001,Lumber,purch,81.62,2026-02-28 03:10:06
TXN-101379,CUST-10091,STR-001,Paint,Purchase,89.21,2026-02-27 01:10:06
TXN-101380,CUST-10188,STR-002,Paint,Purchase,$84.23,2026-02-15 07:10:06
TXN-101381,CUST-10675,STR-002,Lumber,PURCHASE,$55.58,2026-02-21 14:10:06
TXN-101382,CUST-10606,STR-003,Lumber,PURCHASE,78.82,2026-02-27 10:10:06
TXN-101383,CUST-10920,STR-001,Garden,purch,$15.31,2026-02-21 22:10:06
TXN-101384,CUST-10261,STR-001,Paint,Purchase,29.72,2026-02-15 01:10:06
TXN-101385,CUST-10477,STR-004,Lumber,purch,98.58,2026-02-16 16:10:06
TXN-101386,CUST-10670,STR-001,Garden,Purchase,127.79,2026-02-10 11:10:06
TXN-101387,CUST-10869,STR-003,Hardware,PURCHASE,23.64,2026-02-05 17:10:06
TXN-101388,CUST-10312,STR-004,Lumber,Purchase,$17.83,2026-02-09 18:10:06
TXN-101389,CUST-10515,STR-004,Hardware,PURCHASE,$136.91,2026-02-04 10:10:06
TXN-101390,CUST-10783,STR-002,Garden,purch,25.16,2026-03-04 14:10:06
TXN-101391,CUST-10764,STR-001,Paint,Purchase,83.45,2026-02-05 08:10:06
TXN-101392,CUST-10689,STR-002,Garden,Purchase,$25.79,2026-03-01 08:10:06
TXN-101393,CUST-10092,STR-004,Paint,Purchase,122.91,2026-02-11 17:10:06
TXN-101394,CUST-10847,STR-001,Garden,Purchase,$69.34,2026-02-06 05:10:06
TXN-101395,CUST-10776,STR-004,Garden,PURCHASE,$33.61,2026-02-21 16:10:06
TXN-101396,CUST-10468,STR-001,Lumber,ret,112.41,2026-02-21 05:10:06
TXN-101397,CUST-10417,STR-001,Lumber,Purchase,$82.45,2026-02-16 11:10:06
TXN-101398,CUST-10468,STR-004,Garden,purch,29.78,2026-02-04 16:10:06
TXN-101399,CUST-10238,STR-002,Paint,purch,$100.36,2026-02-28 11:10:06
TXN-101400,CUST-10043,STR-001,Hardware,Purchase,$104.36,2026-02-13 01:10:06
TXN-101401,CUST-10742,STR-003,Lumber,Purchase,102.16,2026-02-18 10:10:06
TXN-101402,CUST-10796,STR-002,Hardware,PURCHASE,117.65,2026-03-04 05:10:06
TXN-101403,CUST-10027,STR-001,Paint,purch,50.64,2026-02-26 14:10:06
TXN-101404,CUST-10321,STR-004,Hardware,purch,103.4,2026-02-14 20:10:06
TXN-101405,CUST-10652,STR-001,Paint,PURCHASE,122.55,2026-02-27 04:10:06
TXN-101406,CUST-10723,STR-004,Lumber,PURCHASE,$74.44,2026-03-05 00:10:06
TXN-101407,CUST-10454,STR-002,Hardware,purch,123.55,2026-02-27 18:10:06
TXN-101408,CUST-10078,STR-004,Garden,Purchase,84.67,2026-02-26 08:10:06
TXN-101409,CUST-10804,STR-003,Paint,Purchase,16.79,2026-03-02 06:10:06
TXN-101410,CUST-10727,STR-003,Lumber,Purchase,22.84,2026-02-16 23:10:06
TXN-101411,CUST-10937,STR-002,Lumber,PURCHASE,19.42,2026-02-12 17:10:06
TXN-101412,CUST-10323,STR-002,Garden,PURCHASE,106.25,2026-02-04 15:10:06
TXN-101413,CUST-10613,STR-004,Garden,PURCHASE,55.75,2026-02-19 17:10:06
TXN-101414,CUST-10561,STR-004,Lumber,Purchase,132.6,2026-03-04 23:10:06
TXN-101415,CUST-10340,STR-004,Paint,PURCHASE,59.22,2026-02-09 00:10:06
TXN-101416,CUST-10132,STR-001,Lumber,Purchase,$105.98,2026-02-22 16:10:06
TXN-101417,CUST-10787,STR-001,Lumber,purch,135.69,2026-02-03 10:10:06
TXN-101418,,STR-002,Lumber,PURCHASE,52.0,2026-02-24 07:10:06
TXN-101419,CUST-10879,STR-004,Paint,Purchase,131.15,2026-02-21 21:10:06
TXN-101420,CUST-10585,STR-002,Lumber,Purchase,$24.48,2026-02-09 09:10:06
TXN-101421,CUST-10887,STR-003,Hardware,PURCHASE,$51.67,2026-02-15 05:10:06
TXN-101422,CUST-10028,STR-003,Garden,Purchase,96.05,2026-02-11 04:10:06
TXN-101423,CUST-10188,STR-001,Garden,Purchase,141.19,2026-02-04 03:10:06
TXN-101424,CUST-10929,STR-003,Lumber,Return,83.89,2026-03-03 04:10:06
TXN-101425,CUST-10452,STR-001,Paint,Purchase,94.13,2026-02-17 23:10:06
TXN-101426,CUST-10316,STR-003,Hardware,Purchase,58.01,2026-02-20 10:10:06
TXN-101427,CUST-10300,STR-004,Lumber,purch,148.96,2026-03-01 15:10:06
TXN-101428,CUST-10093,STR-001,Garden,PURCHASE,149.25,2026-02-09 05:10:06
TXN-101429,CUST-10651,STR-002,Lumber,PURCHASE,$49.37,2026-02-12 20:10:06
TXN-101430,CUST-10728,STR-004,Hardware,PURCHASE,66.34,2026-02-19 17:10:06
TXN-101431,CUST-10111,STR-002,Hardware,PURCHASE,84.24,2026-02-13 23:10:06
TXN-101432,CUST-10834,STR-004,Garden,PURCHASE,66.14,2026-02-07 19:10:06
TXN-101433,CUST-10291,STR-003,Lumber,PURCHASE,21.01,2026-02-18 21:10:06
TXN-101434,CUST-10808,STR-001,Lumber,Purchase,20.26,2026-02-08 08:10:06
TXN-101435,CUST-10960,STR-003,Lumber,Purchase,106.52,2026-02-06 15:10:06
TXN-101436,CUST-10079,STR-004,Hardware,purch,$12.81,2026-02-03 05:10:06
TXN-101437,CUST-10224,STR-002,Hardware,PURCHASE,$65.15,2026-02-17 07:10:06
TXN-101438,CUST-10316,STR-002,Hardware,Purchase,43.47,2026-02-15 03:10:06
TXN-101439,CUST-10212,STR-002,Paint,purch,24.4,2026-02-08 05:10:06
TXN-101440,CUST-10046,STR-001,Lumber,Purchase,108.18,2026-02-09 16:10:06
TXN-101441,CUST-10586,STR-001,Garden,Purchase,$134.8,2026-02-14 12:10:06
TXN-101442,CUST-10029,STR-001,Hardware,PURCHASE,88.04,2026-02-13 10:10:06
TXN-101443,CUST-10765,STR-004,Garden,Purchase,38.06,2026-02-09 13:10:06
TXN-101444,CUST-10718,STR-001,Garden,PURCHASE,26.73,2026-02-03 06:10:06
TXN-101445,CUST-10787,STR-002,Garden,purch,119.43,2026-02-16 08:10:06
TXN-101446,CUST-10068,STR-004,Paint,PURCHASE,46.37,2026-02-14 21:10:06
TXN-101447,CUST-10712,STR-001,Lumber,PURCHASE,65.53,2026-02-05 10:10:06
TXN-101448,CUST-10658,STR-003,Paint,Purchase,62.24,2026-02-25 16:10:06
TXN-101449,CUST-10500,STR-002,Garden,purch,149.18,2026-02-22 02:10:06
TXN-101450,CUST-10120,STR-004,Paint,purch,34.01,2026-02-17 06:10:06
TXN-101451,CUST-10179,STR-003,Garden,PURCHASE,61.49,2026-02-05 09:10:06
TXN-101452,CUST-10802,STR-002,Hardware,PURCHASE,$22.71,2026-02-15 04:10:06
TXN-101453,CUST-10640,STR-004,Hardware,Purchase,35.9,2026-02-08 19:10:06
TXN-101454,CUST-10314,STR-001,Paint,ret,70.69,2026-02-24 02:10:06
TXN-101455,CUST-10921,STR-001,Paint,PURCHASE,$82.27,2026-02-25 12:10:06
TXN-101456,CUST-10696,STR-001,Paint,ret,67.77,2026-02-24 09:10:06
TXN-101457,CUST-10172,STR-003,Lumber,purch,30.03,2026-02-18 04:10:06
TXN-101458,CUST-10614,STR-003,Garden,Purchase,49.89,2026-02-26 01:10:06
TXN-101459,CUST-10259,STR-002,Garden,purch,99.01,2026-02-05 13:10:06
TXN-101460,CUST-10319,STR-001,Paint,Purchase,67.33,2026-02-23 13:10:06
TXN-101461,CUST-10563,STR-002,Hardware,Purchase,52.62,2026-02-11 16:10:06
TXN-101462,CUST-10140,STR-002,Hardware,PURCHASE,$59.13,2026-03-02 07:10:06
TXN-101463,CUST-10846,STR-001,Garden,purch,115.29,2026-02-28 09:10:06
TXN-101464,CUST-10771,STR-001,Garden,Purchase,130.78,2026-02-18 19:10:06
TXN-101465,CUST-10046,STR-004,Hardware,PURCHASE,89.07,2026-02-16 23:10:06
TXN-101466,CUST-10817,STR-002,Lumber,Purchase,24.67,2026-02-10 10:10:06
TXN-101467,CUST-10377,STR-002,Hardware,purch,94.58,2026-02-09 09:10:06
TXN-101468,CUST-10095,STR-003,Paint,purch,88.69,2026-02-20 05:10:06
TXN-101469,CUST-10282,STR-001,Garden,PURCHASE,11.33,2026-03-01 08:10:06
TXN-101470,CUST-10442,STR-003,Paint,PURCHASE,$89.66,2026-02-23 21:10:06
TXN-101471,CUST-10868,STR-003,Paint,Purchase,$106.7,2026-02-26 21:10:06
TXN-101472,CUST-10769,STR-002,Lumber,purch,132.62,2026-02-11 04:10:06
TXN-101473,CUST-10965,STR-003,Lumber,Purchase,10.08,2026-02-11 19:10:06
TXN-101474,CUST-10175,STR-002,Hardware,Purchase,$113.4,2026-02-04 07:10:06
TXN-101475,CUST-10815,STR-003,Garden,Purchase,88.84,2026-03-03 22:10:06
TXN-101476,CUST-10490,STR-002,Garden,Return,25.6,2026-02-16 03:10:06
TXN-101477,CUST-10637,STR-004,Lumber,purch,$110.61,2026-02-17 19:10:06
TXN-101478,CUST-10335,STR-001,Garden,purch,103.68,2026-02-14 09:10:06
TXN-101479,CUST-10277,STR-004,Paint,purch,45.36,2026-02-14 23:10:06
TXN-101480,CUST-10857,STR-004,Paint,purch,$101.14,2026-02-17 23:10:06
TXN-101481,CUST-10505,STR-003,Garden,Purchase,$117.11,2026-03-01 00:10:06
TXN-101482,CUST-10141,STR-002,Garden,Purchase,57.3,2026-03-01 18:10:06
TXN-101483,CUST-10154,STR-002,Lumber,Purchase,$143.48,2026-02-08 13:10:06
TXN-101484,CUST-10836,STR-003,Garden,PURCHASE,42.93,2026-03-05 00:10:06
TXN-101485,CUST-10337,STR-004,Hardware,purch,17.84,2026-02-12 06:10:06
TXN-101486,CUST-10429,STR-004,Paint,PURCHASE,96.1,2026-02-16 02:10:06
TXN-101487,CUST-10763,STR-003,Paint,purch,$149.66,2026-02-16 20:10:06
TXN-101488,CUST-10672,STR-002,Lumber,Purchase,104.89,2026-02-11 19:10:06
TXN-101489,CUST-10735,STR-002,Lumber,Purchase,59.63,2026-02-06 21:10:06
TXN-101490,CUST-10018,STR-001,Lumber,purch,96.79,2026-02-16 23:10:06
TXN-101491,CUST-10800,STR-004,Garden,purch,$135.25,2026-02-21 00:10:06
TXN-101492,CUST-10446,STR-002,Lumber,PURCHASE,97.31,2026-02-24 17:10:06
TXN-101493,CUST-10773,STR-004,Paint,Purchase,$31.91,2026-02-22 21:10:06
TXN-101494,,STR-002,Paint,purch,79.0,2026-02-04 09:10:06
TXN-101495,CUST-10890,STR-002,Paint,purch,$76.56,2026-02-12 14:10:06
TXN-101496,CUST-10839,STR-003,Paint,PURCHASE,$43.26,2026-03-03 20:10:06
TXN-101497,CUST-10771,STR-002,Hardware,ret,82.22,2026-02-23 19:10:06
TXN-101498,CUST-10521,STR-001,Paint,purch,144.22,2026-02-27 12:10:06
TXN-101499,CUST-10755,STR-001,Lumber,purch,34.02,2026-02-23 07:10:06
TXN-101500,CUST-10768,STR-004,Lumber,PURCHASE,131.34,2026-02-24 15:10:06
TXN-101501,CUST-10444,STR-004,Garden,purch,$111.35,2026-02-20 04:10:06
TXN-101502,CUST-10319,STR-002,Garden,Purchase,$130.73,2026-03-03 03:10:06
TXN-101503,CUST-10540,STR-001,Garden,Purchase,136.82,2026-02-16 14:10:06
TXN-101504,CUST-10985,STR-002,Garden,PURCHASE,84.48,2026-02-18 13:10:06
TXN-101505,CUST-10730,STR-003,Lumber,purch,$86.35,2026-02-05 03:10:06
TXN-101506,CUST-10238,STR-003,Paint,purch,117.63,2026-02-07 17:10:06
TXN-101507,CUST-10429,STR-002,Lumber,PURCHASE,$80.32,2026-02-10 08:10:06
TXN-101508,CUST-10745,STR-003,Paint,Purchase,19.32,2026-03-01 05:10:06
TXN-101509,CUST-10610,STR-001,Hardware,Purchase,108.35,2026-02-09 18:10:06
TXN-101510,CUST-10559,STR-003,Lumber,PURCHASE,145.38,2026-03-01 09:10:06
TXN-101511,CUST-10135,STR-004,Paint,purch,98.09,2026-02-26 18:10:06
TXN-101512,CUST-10154,STR-003,Garden,purch,49.68,2026-02-24 18:10:06
TXN-101513,CUST-10561,STR-004,Lumber,PURCHASE,47.47,2026-02-09 01:10:06
TXN-101514,CUST-10387,STR-002,Hardware,purch,111.19,2026-02-25 03:10:06
TXN-101515,CUST-10666,STR-001,Hardware,Purchase,29.29,2026-02-26 09:10:06
TXN-101516,CUST-10300,STR-003,Lumber,purch,$23.67,2026-02-11 03:10:06
TXN-101517,CUST-10808,STR-004,Garden,Purchase,56.74,2026-02-08 02:10:06
TXN-101518,CUST-10310,STR-002,Garden,Purchase,$58.2,2026-02-16 18:10:06
TXN-101519,CUST-10612,STR-003,Hardware,purch,$126.68,2026-03-04 03:10:06
TXN-101520,CUST-10984,STR-003,Lumber,Purchase,$25.27,2026-02-25 07:10:06
TXN-101521,CUST-10380,STR-001,Hardware,purch,20.69,2026-02-13 06:10:06
TXN-101522,CUST-10908,STR-004,Lumber,Purchase,88.61,2026-02-28 15:10:06
TXN-101523,CUST-10598,STR-003,Lumber,PURCHASE,$86.85,2026-02-28 08:10:06
TXN-101524,CUST-10952,STR-001,Lumber,PURCHASE,149.0,2026-02-17 22:10:06
TXN-101525,CUST-10611,STR-003,Lumber,Purchase,138.77,2026-02-18 05:10:06
TXN-101526,CUST-10543,STR-002,Garden,Purchase,$63.62,2026-02-06 05:10:06
TXN-101527,CUST-10952,STR-003,Garden,purch,$77.24,2026-02-15 04:10:06
TXN-101528,CUST-10596,STR-003,Hardware,purch,112.6,2026-02-11 15:10:06
TXN-101529,CUST-10444,STR-002,Paint,purch,$80.38,2026-03-01 19:10:06
TXN-101530,CUST-10329,STR-001,Hardware,purch,47.97,2026-02-09 05:10:06
TXN-101531,CUST-10384,STR-001,Hardware,Purchase,$61.48,2026-02-06 01:10:06
TXN-101532,CUST-10071,STR-003,Paint,purch,21.46,2026-02-13 09:10:06
TXN-101533,CUST-10998,STR-003,Garden,PURCHASE,26.06,2026-02-18 22:10:06
TXN-101534,CUST-10045,STR-003,Hardware,purch,140.34,2026-02-05 03:10:06
TXN-101535,CUST-10113,STR-004,Lumber,PURCHASE,30.22,2026-02-09 18:10:06
TXN-101536,CUST-10639,STR-004,Garden,Purchase,$56.03,2026-03-03 13:10:06
TXN-101537,CUST-10101,STR-001,Lumber,Purchase,$73.22,2026-03-02 20:10:06
TXN-101538,CUST-10138,STR-001,Garden,Purchase,$40.24,2026-02-22 01:10:06
TXN-101539,CUST-10750,STR-003,Garden,Purchase,144.7,2026-03-05 00:10:06
TXN-101540,CUST-10584,STR-004,Lumber,purch,74.64,2026-02-22 20:10:06
TXN-101541,CUST-10816,STR-004,Lumber,PURCHASE,$62.87,2026-02-14 12:10:06
TXN-101542,CUST-10838,STR-003,Hardware,PURCHASE,80.94,2026-02-19 12:10:06
TXN-101543,CUST-10050,STR-001,Garden,purch,$45.88,2026-02-07 15:10:06
TXN-101544,CUST-10656,STR-004,Paint,purch,25.39,2026-02-03 08:10:06
TXN-101545,CUST-10143,STR-002,Garden,Purchase,$16.53,2026-02-15 01:10:06
TXN-101546,CUST-10584,STR-003,Lumber,PURCHASE,$78.01,2026-02-09 22:10:06
TXN-101547,CUST-10671,STR-003,Hardware,purch,43.78,2026-03-02 04:10:06
TXN-101548,CUST-10164,STR-001,Lumber,purch,$51.77,2026-02-17 17:10:06
TXN-101549,CUST-10557,STR-003,Paint,Return,126.19,2026-02-17 12:10:06
TXN-101550,CUST-10891,STR-003,Garden,PURCHASE,127.63,2026-02-25 11:10:06
TXN-101551,CUST-10782,STR-004,Lumber,Purchase,$49.92,2026-02-22 17:10:06
TXN-101552,CUST-10636,STR-001,Garden,purch,122.44,2026-02-25 07:10:06
TXN-101553,CUST-10786,STR-004,Hardware,PURCHASE,35.02,2026-02-27 01:10:06
TXN-101554,CUST-10751,STR-001,Paint,ret,115.69,2026-02-03 17:10:06
TXN-101555,CUST-10619,STR-004,Garden,purch,78.75,2026-02-09 20:10:06
TXN-101556,CUST-10662,STR-001,Paint,purch,38.14,2026-03-01 03:10:06
TXN-101557,CUST-10995,STR-002,Garden,ret,46.16,2026-02-21 00:10:06
TXN-101558,CUST-10908,STR-003,Hardware,Purchase,84.17,2026-03-05 04:10:06
TXN-101559,CUST-10032,STR-002,Lumber,purch,$113.83,2026-02-18 21:10:06
TXN-101560,CUST-10526,STR-004,Paint,PURCHASE,34.33,2026-02-24 13:10:06
TXN-101561,CUST-10598,STR-001,Lumber,PURCHASE,18.87,2026-02-14 10:10:06
TXN-101562,CUST-10807,STR-003,Lumber,Purchase,118.01,2026-02-26 06:10:06
TXN-101563,CUST-10199,STR-001,Garden,PURCHASE,87.51,2026-02-28 20:10:06
TXN-101564,CUST-10678,STR-003,Lumber,PURCHASE,128.1,2026-03-04 09:10:06
TXN-101565,CUST-10883,STR-002,Garden,purch,149.25,2026-02-11 22:10:06
TXN-101566,CUST-10734,STR-003,Paint,Purchase,70.8,2026-02-23 15:10:06
TXN-101567,CUST-10831,STR-004,Garden,PURCHASE,$147.26,2026-03-03 08:10:06
